# timestamp_ms	node01	node02	node03	owner_count
1787688080247	0	0	1	1
1787688080315	0	0	1	1
1787688080396	0	0	1	1
1787688080458	0	0	1	1
1787688080525	0	0	1	1
1787688080606	0	0	1	1
1787688080668	0	0	1	1
1787688080735	0	0	1	1
1787688080816	0	0	1	1
1787688080878	0	0	1	1
1787688080945	0	0	1	1
1787688081026	0	0	1	1
1787688081089	0	0	1	1
1787688081156	0	0	1	1
1787688081236	0	0	1	1
1787688081299	0	0	1	1
1787688081366	0	0	1	1
1787688081447	0	0	1	1
1787688081509	0	0	1	1
1787688081577	0	0	1	1
1787688081657	0	0	1	1
1787688081718	0	0	1	1
1787688081788	0	0	1	1
1787688081866	0	0	1	1
1787688081929	0	0	1	1
1787688081998	0	0	1	1
1787688082076	0	0	1	1
1787688082139	0	0	1	1
1787688082209	0	0	1	1
1787688082286	0	0	1	1
1787688082348	0	0	1	1
1787688082420	0	0	1	1
1787688082496	0	0	1	1
1787688082558	0	0	1	1
1787688082631	0	0	1	1
1787688082706	0	0	1	1
1787688082769	0	0	1	1
1787688082841	0	0	1	1
1787688082916	0	0	1	1
1787688082979	0	0	1	1
1787688083051	0	0	1	1
1787688083126	0	0	1	1
1787688083189	0	0	1	1
1787688083261	0	0	1	1
1787688083336	0	0	1	1
1787688083398	0	0	1	1
1787688083472	0	0	1	1
1787688083546	0	0	1	1
1787688083608	0	0	1	1
1787688083682	0	0	1	1
1787688083756	0	0	1	1
1787688083818	0	0	1	1
1787688083892	0	0	1	1
1787688083965	0	0	1	1
1787688084028	0	0	1	1
1787688084103	0	0	1	1
1787688084175	0	0	1	1
1787688084238	0	0	1	1
1787688084313	0	0	1	1
1787688084385	0	0	1	1
1787688084448	0	0	1	1
1787688084523	0	0	1	1
1787688084595	0	0	1	1
1787688084658	0	0	1	1
1787688084734	0	0	1	1
1787688084805	0	0	1	1
1787688084868	0	0	1	1
1787688084944	0	0	1	1
1787688085015	0	0	1	1
1787688085078	0	0	1	1
1787688085154	0	0	1	1
1787688085225	0	0	1	1
1787688085288	0	0	1	1
1787688085364	0	0	1	1
1787688085436	0	0	1	1
1787688085498	0	0	1	1
1787688085575	0	0	1	1
1787688085646	0	0	1	1
1787688085708	0	0	1	1
1787688085785	0	0	1	1
1787688085856	0	0	1	1
1787688085919	0	0	1	1
1787688085995	0	0	1	1
1787688086067	0	0	1	1
1787688086129	0	0	1	1
1787688086206	0	0	1	1
1787688086277	0	0	1	1
1787688086339	0	0	1	1
1787688086416	0	0	1	1
1787688086487	0	0	1	1
1787688086550	0	0	1	1
1787688086627	0	0	1	1
1787688086697	0	0	1	1
1787688086760	0	0	1	1
1787688086838	0	0	1	1
1787688086907	0	0	1	1
1787688086970	0	0	1	1
1787688087048	0	0	1	1
1787688087117	0	0	1	1
1787688087179	0	0	1	1
1787688087258	0	0	1	1
1787688087326	0	0	1	1
1787688087389	0	0	1	1
1787688087469	0	0	1	1
1787688087536	0	0	1	1
1787688087599	0	0	1	1
1787688087680	0	0	1	1
1787688087748	0	0	1	1
1787688087809	0	0	1	1
1787688087890	0	0	1	1
1787688087958	0	0	1	1
1787688088019	0	0	1	1
1787688088101	0	0	1	1
1787688088168	0	0	1	1
1787688088229	0	0	1	1
1787688088311	0	0	1	1
1787688088378	0	0	1	1
1787688088439	0	0	1	1
1787688088522	0	0	1	1
1787688088588	0	0	1	1
1787688088649	0	0	1	1
1787688088732	0	0	1	1
1787688088798	0	0	1	1
1787688088859	0	0	1	1
1787688088943	0	0	1	1
1787688089008	0	0	1	1
1787688089069	0	0	1	1
1787688089154	0	0	1	1
1787688089218	0	0	1	1
1787688089279	0	0	1	1
1787688089364	0	0	1	1
1787688089428	0	0	1	1
1787688089489	0	0	1	1
1787688089575	0	0	1	1
1787688089638	0	0	1	1
1787688089699	0	0	1	1
1787688089785	0	0	1	1
1787688089848	0	0	1	1
1787688089909	0	0	1	1
1787688089995	0	0	1	1
1787688090058	0	0	1	1
1787688090118	0	0	1	1
1787688090206	0	0	1	1
1787688090268	0	0	1	1
1787688090328	0	0	1	1
1787688090416	0	0	1	1
1787688090479	0	0	1	1
1787688090538	0	0	1	1
1787688090626	0	0	1	1
1787688090689	0	0	1	1
1787688090748	0	0	1	1
1787688090836	0	0	1	1
1787688090899	0	0	1	1
1787688090958	0	0	1	1
1787688091047	0	0	1	1
1787688091109	0	0	1	1
1787688091167	0	0	1	1
1787688091257	0	0	1	1
1787688091319	0	0	1	1
1787688091376	0	0	1	1
1787688091468	0	0	1	1
1787688091530	0	0	1	1
1787688091585	0	0	1	1
1787688091678	0	0	1	1
1787688091740	0	0	1	1
1787688091794	0	0	1	1
1787688091888	0	0	1	1
1787688091950	0	0	1	1
1787688092004	0	0	1	1
1787688092097	0	0	1	1
1787688092160	0	0	1	1
1787688092214	0	0	1	1
1787688092308	0	0	1	1
1787688092371	0	0	1	1
1787688092424	0	0	1	1
1787688092518	0	0	1	1
1787688092581	0	0	1	1
1787688092634	0	0	1	1
1787688092728	0	0	1	1
1787688092791	0	0	1	1
1787688092844	0	0	1	1
1787688092938	0	0	1	1
1787688093001	0	0	1	1
1787688093054	0	0	1	1
1787688093148	0	0	1	1
1787688093213	0	0	1	1
1787688093264	0	0	1	1
1787688093358	0	0	1	1
1787688093423	0	0	1	1
1787688093474	0	0	1	1
1787688093569	0	0	1	1
1787688093634	0	0	1	1
1787688093684	0	0	1	1
1787688093779	0	0	1	1
1787688093844	0	0	1	1
1787688093894	0	0	1	1
1787688093989	0	0	1	1
1787688094054	0	0	1	1
1787688094104	0	0	1	1
1787688094199	0	0	1	1
1787688094265	0	0	1	1
1787688094314	0	0	1	1
1787688094409	0	0	1	1
1787688094475	0	0	1	1
1787688094523	0	0	1	1
1787688094620	0	0	1	1
1787688094685	0	0	1	1
1787688094733	0	0	1	1
1787688094830	0	0	1	1
1787688094895	0	0	1	1
1787688094943	0	0	1	1
1787688095040	0	0	1	1
1787688095105	0	0	1	1
1787688095153	0	0	1	1
1787688095251	0	0	1	1
1787688095316	0	0	1	1
1787688095363	0	0	1	1
1787688095527	0	0	1	1
1787688095573	0	0	1	1
1787688095737	0	0	1	1
1787688095784	0	0	1	1
1787688095947	0	0	1	1
1787688095994	0	0	1	1
1787688096158	0	0	1	1
1787688096204	0	0	1	1
1787688096367	0	0	1	1
1787688096415	0	0	1	1
1787688096577	0	0	1	1
1787688096787	0	0	1	1
1787688096997	0	0	1	1
1787688097207	0	0	1	1
1787688097417	0	0	1	1
1787688097627	0	0	1	1
